62,z_Order_Tracking_File_____ORDTRHST,1.0,OE,1.0,968207.0,1.0,DCDD,20.0,25.0,2.0,24.0,"TRANDAZZ  ",134940.0,"          ",0.0,0.0,0.0,0.0,"QE032     ","                    ",N,"          ",2025-02-24 13:49:40
62,z_Order_Tracking_File_____ORDTRHST,1.0,OE,1.0,968207.0,1.0,"ACT ",20.0,25.0,2.0,24.0,"TRANDAZZ  ",134940.0,"          ",0.0,0.0,0.0,0.0,"QE032     ","                    "," ","          ",2025-02-24 13:49:40
62,z_Order_Tracking_File_____ORDTRHST,1.0,OE,1.0,968207.0,1.0,CRDH,20.0,25.0,2.0,24.0,"TRANDAZZ  ",134940.0,"          ",0.0,0.0,0.0,0.0,"##HFRLS   ","                    ",N,"          ",2025-02-24 13:49:40
62,z_Order_Tracking_File_____ORDTRHST,1.0,OE,1.0,968207.0,1.0,"NSS ",20.0,25.0,2.0,24.0,"TRANDAZZ  ",134947.0,"          ",0.0,0.0,0.0,0.0,"QE035     ","                    ",N,"          ",2025-02-24 13:49:47
62,z_Order_Tracking_File_____ORDTRHST,1.0,OE,1.0,968207.0,1.0,PROA,20.0,25.0,2.0,24.0,"TRANDAZZ  ",134947.0,"          ",0.0,0.0,0.0,0.0,"QE612     ","                    ",N,"          ",2025-02-24 13:49:47
62,z_Order_Tracking_File_____ORDTRHST,1.0,OE,1.0,968207.0,1.0,CREL,20.0,25.0,2.0,24.0,"CREDIT    ",135547.0,"          ",0.0,0.0,0.0,0.0,"OE050     ","                    ",N,"          ",2025-02-24 13:55:47
62,z_Order_Tracking_File_____ORDTRHST,1.0,OE,1.0,968207.0,1.0,"ACT ",20.0,25.0,2.0,24.0,"CREDIT    ",135548.0,"          ",0.0,0.0,0.0,0.0,"OE050     ","                    "," ","          ",2025-02-24 13:55:48
62,z_Order_Tracking_File_____ORDTRHST,1.0,OE,1.0,968207.0,1.0,PROA,20.0,25.0,2.0,24.0,"CREDIT    ",135548.0,"          ",0.0,0.0,0.0,0.0,"QE612     ","                    ",N,"          ",2025-02-24 13:55:48
62,z_Order_Tracking_File_____ORDTRHST,1.0,OE,1.0,968207.0,1.0,"WOP ",20.0,25.0,2.0,24.0,"CREDIT    ",135548.0,"          ",0.0,0.0,0.0,0.0,"OE615     ","                    ",N,"          ",2025-02-24 13:55:48
62,z_Order_Tracking_File_____ORDTRHST,1.0,OE,1.0,968207.0,1.0,"2JS ",20.0,25.0,2.0,25.0,"RCLARK    ",153133.0,"          ",20250225.0,152718.0,20250225.0,153131.0,"WT422     ","25 cuts             ",N,"          ",2025-02-25 15:31:33
62,z_Order_Tracking_File_____ORDTRHST,1.0,OE,1.0,968207.0,1.0,2SAW,20.0,25.0,2.0,25.0,"SAW5      ",163422.0,"          ",20250225.0,154030.0,20250225.0,163421.0,"WT422     ","saw5                ",N,"          ",2025-02-25 16:34:22
62,z_Order_Tracking_File_____ORDTRHST,1.0,OE,1.0,968207.0,1.0,3RDY,20.0,25.0,2.0,26.0,"NCOPELAN  ",71259.0,"          ",20250226.0,70919.0,20250226.0,71253.0,"WT422     ","JP/89772            ",N,"          ",2025-02-26 07:12:59
62,z_Order_Tracking_File_____ORDTRHST,1.0,OE,1.0,968207.0,1.0,0APP,20.0,25.0,2.0,24.0,"APPR      ",142843.0,"          ",20250224.0,142835.0,20250224.0,142843.0,"WT422     ","                    ",Y,"          ",2025-02-24 14:28:43
62,z_Order_Tracking_File_____ORDTRHST,1.0,OE,1.0,968207.0,1.0,"WOP ",20.0,25.0,2.0,24.0,"APPR      ",142843.0,"          ",0.0,0.0,0.0,0.0,"OE615     ","                    ",N,"          ",2025-02-24 14:28:43
62,z_Order_Tracking_File_____ORDTRHST,1.0,OE,1.0,968207.0,1.0,1WHS,20.0,25.0,2.0,24.0,"CTORRES   ",142922.0,"          ",20250224.0,140240.0,20250224.0,142921.0,"WT422     ","5c                  ",N,"          ",2025-02-24 14:29:22
62,z_Order_Tracking_File_____ORDTRHST,1.0,OE,1.0,968207.0,1.0,LOAD,20.0,25.0,2.0,27.0,"CMILLER   ",160351.0,"          ",20250227.0,160300.0,20250227.0,160351.0,"WT422     ","                    ",N,"          ",2025-02-27 16:03:51
62,z_Order_Tracking_File_____ORDTRHST,1.0,OE,1.0,968207.0,1.0,INVU,20.0,25.0,2.0,27.0,"PBRYAN    ",162105.0,"          ",0.0,0.0,0.0,0.0,"OE222     ","                    ",N,"          ",2025-02-27 16:21:05
62,z_Order_Tracking_File_____ORDTRHST,1.0,OE,1.0,968207.0,1.0,REIN,20.0,25.0,2.0,27.0,"PBRYAN    ",162120.0,"          ",0.0,0.0,0.0,0.0,"OE025     ","                    ",N,"          ",2025-02-27 16:21:20
62,z_Order_Tracking_File_____ORDTRHST,1.0,OE,1.0,968207.0,1.0,INVO,20.0,25.0,2.0,28.0,"CSTEWART  ",102613.0,"          ",0.0,0.0,0.0,0.0,"OE231     ","                    "," ","          ",2025-02-28 10:26:13
62,z_Order_Tracking_File_____ORDTRHST,1.0,OE,1.0,968207.0,1.0,STAG,20.0,25.0,2.0,26.0,"NCOPELAN  ",102913.0,"          ",0.0,0.0,0.0,0.0,"OE025     ","                    ",N,"          ",2025-02-26 10:29:13
62,z_Order_Tracking_File_____ORDTRHST,1.0,OE,1.0,968207.0,1.0,STAG,20.0,25.0,2.0,26.0,"NCOPELAN  ",102930.0,"          ",0.0,0.0,0.0,0.0,"OE025     ","                    ",N,"          ",2025-02-26 10:29:30
62,z_Order_Tracking_File_____ORDTRHST,1.0,OE,1.0,968207.0,1.0,STAG,20.0,25.0,2.0,26.0,"NCOPELAN  ",102941.0,"          ",0.0,0.0,0.0,0.0,"OE025     ","                    ",N,"          ",2025-02-26 10:29:41
62,z_Order_Tracking_File_____ORDTRHST,1.0,OE,1.0,968207.0,1.0,STAG,20.0,25.0,2.0,26.0,"NCOPELAN  ",103119.0,"          ",0.0,0.0,0.0,0.0,"OE025     ","                    ",N,"          ",2025-02-26 10:31:19
